instrumentid,loctimestamp,volatility
EU0009658145PV1D1,2007-10-05 00:00:00,0.107963
EU0009658145PV1D1,2007-10-08 00:00:00,0.0552756
EU0009658145PV1D1,2007-10-09 00:00:00,0.0763825
EU0009658145PV1D1,2007-10-10 00:00:00,0.0781917
EU0009658145PV1D1,2007-10-11 00:00:00,0.0944089
EU0009658145PV1D1,2007-10-12 00:00:00,0.147814
EU0009658145PV1D1,2007-10-15 00:00:00,0.0764427
EU0009658145PV1D1,2007-10-16 00:00:00,0.124059
EU0009658145PV1D1,2007-10-17 00:00:00,0.0966566
EU0009658145PV1D1,2007-10-18 00:00:00,0.139669
EU0009658145PV1D1,2007-10-19 00:00:00,0.0981504
EU0009658145PV1D1,2007-10-22 00:00:00,0.295278
EU0009658145PV1D1,2007-10-23 00:00:00,0.137866
EU0009658145PV1D1,2007-10-24 00:00:00,0.115712
EU0009658145PV1D1,2007-10-25 00:00:00,0.167104
EU0009658145PV1D1,2007-10-26 00:00:00,0.111346
EU0009658145PV1D1,2007-10-29 00:00:00,0.138657
EU0009658145PV1D1,2007-10-30 00:00:00,0.0659007
EU0009658145PV1D1,2007-10-31 00:00:00,0.0750493
EU0009658145PV1D1,2007-11-01 00:00:00,0.170894
EU0009658145PV1D1,2007-11-02 00:00:00,0.180909
EU0009658145PV1D1,2007-11-05 00:00:00,0.155523
EU0009658145PV1D1,2007-11-06 00:00:00,0.0996651
EU0009658145PV1D1,2007-11-07 00:00:00,0.185514
EU0009658145PV1D1,2007-11-08 00:00:00,0.262553
EU0009658145PV1D1,2007-11-09 00:00:00,0.194927
EU0009658145PV1D1,2007-11-12 00:00:00,0.169937
EU0009658145PV1D1,2007-11-13 00:00:00,0.15126
EU0009658145PV1D1,2007-11-14 00:00:00,0.203355
EU0009658145PV1D1,2007-11-15 00:00:00,0.138707
EU0009658145PV1D1,2007-11-16 00:00:00,0.179653
EU0009658145PV1D1,2007-11-19 00:00:00,0.13128
EU0009658145PV1D1,2007-11-20 00:00:00,0.204459
EU0009658145PV1D1,2007-11-21 00:00:00,0.2734
EU0009658145PV1D1,2007-11-22 00:00:00,0.140181
EU0009658145PV1D1,2007-11-23 00:00:00,0.129824
EU0009658145PV1D1,2007-11-26 00:00:00,0.17067
EU0009658145PV1D1,2007-11-27 00:00:00,0.195287
EU0009658145PV1D1,2007-11-28 00:00:00,0.16285
EU0009658145PV1D1,2007-11-29 00:00:00,0.185332
EU0009658145PV1D1,2007-11-30 00:00:00,0.146423
EU0009658145PV1D1,2007-12-03 00:00:00,0.130273
EU0009658145PV1D1,2007-12-04 00:00:00,0.120495
EU0009658145PV1D1,2007-12-05 00:00:00,0.135023
EU0009658145PV1D1,2007-12-06 00:00:00,0.132673
EU0009658145PV1D1,2007-12-07 00:00:00,0.108947
EU0009658145PV1D1,2007-12-10 00:00:00,0.126368
EU0009658145PV1D1,2007-12-11 00:00:00,0.104624
EU0009658145PV1D1,2007-12-12 00:00:00,0.294673
EU0009658145PV1D1,2007-12-13 00:00:00,0.252872
EU0009658145PV1D1,2007-12-14 00:00:00,0.147356
EU0009658145PV1D1,2007-12-17 00:00:00,0.222823
EU0009658145PV1D1,2007-12-18 00:00:00,0.151504
EU0009658145PV1D1,2007-12-19 00:00:00,0.156438
EU0009658145PV1D1,2007-12-20 00:00:00,0.117869
EU0009658145PV1D1,2007-12-21 00:00:00,0.183841
EU0009658145PV1D1,2007-12-27 00:00:00,0.163598
EU0009658145PV1D1,2007-12-28 00:00:00,0.0929656
EU0009658145PV1D1,2008-01-02 00:00:00,0.12889
EU0009658145PV1D1,2008-01-03 00:00:00,0.141774
EU0009658145PV1D1,2008-01-04 00:00:00,0.160147
EU0009658145PV1D1,2008-01-07 00:00:00,0.121405
EU0009658145PV1D1,2008-01-08 00:00:00,0.131567
EU0009658145PV1D1,2008-01-09 00:00:00,0.186636
EU0009658145PV1D1,2008-01-10 00:00:00,0.140753
EU0009658145PV1D1,2008-01-11 00:00:00,0.14249
EU0009658145PV1D1,2008-01-14 00:00:00,0.101393
EU0009658145PV1D1,2008-01-15 00:00:00,0.150712
EU0009658145PV1D1,2008-01-16 00:00:00,0.2462
EU0009658145PV1D1,2008-01-17 00:00:00,0.264309
EU0009658145PV1D1,2008-01-18 00:00:00,0.252012
EU0009658145PV1D1,2008-01-21 00:00:00,0.60195
EU0009658145PV1D1,2008-01-22 00:00:00,0.945515
EU0009658145PV1D1,2008-01-23 00:00:00,0.647951
EU0009658145PV1D1,2008-01-24 00:00:00,0.543009
EU0009658145PV1D1,2008-01-25 00:00:00,0.422174
EU0009658145PV1D1,2008-01-28 00:00:00,0.399844
EU0009658145PV1D1,2008-01-29 00:00:00,0.212145
EU0009658145PV1D1,2008-01-30 00:00:00,0.226727
EU0009658145PV1D1,2008-01-31 00:00:00,0.31542
EU0009658145PV1D1,2008-02-01 00:00:00,0.357473
EU0009658145PV1D1,2008-02-04 00:00:00,0.20019
EU0009658145PV1D1,2008-02-05 00:00:00,0.258427
EU0009658145PV1D1,2008-02-06 00:00:00,0.275629
EU0009658145PV1D1,2008-02-07 00:00:00,0.296751
EU0009658145PV1D1,2008-02-08 00:00:00,0.283596
EU0009658145PV1D1,2008-02-11 00:00:00,0.285711
EU0009658145PV1D1,2008-02-12 00:00:00,0.300871
EU0009658145PV1D1,2008-02-13 00:00:00,0.258394
EU0009658145PV1D1,2008-02-14 00:00:00,0.249824
EU0009658145PV1D1,2008-02-15 00:00:00,0.255825
EU0009658145PV1D1,2008-02-18 00:00:00,0.205758
EU0009658145PV1D1,2008-02-19 00:00:00,0.219034
EU0009658145PV1D1,2008-02-20 00:00:00,0.276749
EU0009658145PV1D1,2008-02-21 00:00:00,0.214355
EU0009658145PV1D1,2008-02-22 00:00:00,0.20708
EU0009658145PV1D1,2008-02-25 00:00:00,0.277204
EU0009658145PV1D1,2008-02-26 00:00:00,0.198059
EU0009658145PV1D1,2008-02-27 00:00:00,0.190339
EU0009658145PV1D1,2008-02-28 00:00:00,0.198299
EU0009658145PV1D1,2008-02-29 00:00:00,0.227846
EU0009658145PV1D1,2008-03-03 00:00:00,0.27569
EU0009658145PV1D1,2008-03-04 00:00:00,0.200155
EU0009658145PV1D1,2008-03-05 00:00:00,0.252318
EU0009658145PV1D1,2008-03-06 00:00:00,0.208016
EU0009658145PV1D1,2008-03-07 00:00:00,0.282912
EU0009658145PV1D1,2008-03-10 00:00:00,0.215554
EU0009658145PV1D1,2008-03-11 00:00:00,0.273899
EU0009658145PV1D1,2008-03-12 00:00:00,0.294169
EU0009658145PV1D1,2008-03-13 00:00:00,0.369269
EU0009658145PV1D1,2008-03-14 00:00:00,0.348963
EU0009658145PV1D1,2008-03-17 00:00:00,0.540861
EU0009658145PV1D1,2008-03-18 00:00:00,0.28592
EU0009658145PV1D1,2008-03-19 00:00:00,0.324539
EU0009658145PV1D1,2008-03-20 00:00:00,0.285867
EU0009658145PV1D1,2008-03-25 00:00:00,0.443845
EU0009658145PV1D1,2008-03-26 00:00:00,0.164298
EU0009658145PV1D1,2008-03-27 00:00:00,0.192172
EU0009658145PV1D1,2008-03-28 00:00:00,0.132333
EU0009658145PV1D1,2008-03-31 00:00:00,0.230284
EU0009658145PV1D1,2008-04-01 00:00:00,0.189608
EU0009658145PV1D1,2008-04-02 00:00:00,0.187445
EU0009658145PV1D1,2008-04-03 00:00:00,0.167497
EU0009658145PV1D1,2008-04-04 00:00:00,0.201348
EU0009658145PV1D1,2008-04-07 00:00:00,0.137297
EU0009658145PV1D1,2008-04-08 00:00:00,0.157004
EU0009658145PV1D1,2008-04-09 00:00:00,0.138997
EU0009658145PV1D1,2008-04-10 00:00:00,0.20042
EU0009658145PV1D1,2008-04-11 00:00:00,0.265676
EU0009658145PV1D1,2008-04-14 00:00:00,0.193331
EU0009658145PV1D1,2008-04-15 00:00:00,0.196558
EU0009658145PV1D1,2008-04-16 00:00:00,0.20788
EU0009658145PV1D1,2008-04-17 00:00:00,0.178278
EU0009658145PV1D1,2008-04-18 00:00:00,0.16565
EU0009658145PV1D1,2008-04-21 00:00:00,0.134438
EU0009658145PV1D1,2008-04-22 00:00:00,0.154611
EU0009658145PV1D1,2008-04-23 00:00:00,0.183465
EU0009658145PV1D1,2008-04-24 00:00:00,0.230869
EU0009658145PV1D1,2008-04-25 00:00:00,0.184
EU0009658145PV1D1,2008-04-28 00:00:00,0.113727
EU0009658145PV1D1,2008-04-29 00:00:00,0.130702
EU0009658145PV1D1,2008-04-30 00:00:00,0.124212
EU0009658145PV1D1,2008-05-02 00:00:00,0.233919
EU0009658145PV1D1,2008-05-05 00:00:00,0.0894549
EU0009658145PV1D1,2008-05-06 00:00:00,0.105807
EU0009658145PV1D1,2008-05-07 00:00:00,0.11173
EU0009658145PV1D1,2008-05-08 00:00:00,0.18305
EU0009658145PV1D1,2008-05-09 00:00:00,0.189042
EU0009658145PV1D1,2008-05-12 00:00:00,0.117725
EU0009658145PV1D1,2008-05-13 00:00:00,0.156953
EU0009658145PV1D1,2008-05-14 00:00:00,0.16808
EU0009658145PV1D1,2008-05-15 00:00:00,0.119981
EU0009658145PV1D1,2008-05-16 00:00:00,0.148817
EU0009658145PV1D1,2008-05-19 00:00:00,0.0871793
EU0009658145PV1D1,2008-05-20 00:00:00,0.148282
EU0009658145PV1D1,2008-05-21 00:00:00,0.133199
EU0009658145PV1D1,2008-05-22 00:00:00,0.190526
EU0009658145PV1D1,2008-05-23 00:00:00,0.151431
EU0009658145PV1D1,2008-05-26 00:00:00,0.0771277
EU0009658145PV1D1,2008-05-27 00:00:00,0.140859
EU0009658145PV1D1,2008-05-28 00:00:00,0.155898
EU0009658145PV1D1,2008-05-29 00:00:00,0.139945
EU0009658145PV1D1,2008-05-30 00:00:00,0.129681
EU0009658145PV1D1,2008-06-02 00:00:00,0.132654
EU0009658145PV1D1,2008-06-03 00:00:00,0.130277
EU0009658145PV1D1,2008-06-04 00:00:00,0.163808
EU0009658145PV1D1,2008-06-05 00:00:00,0.186348
EU0009658145PV1D1,2008-06-06 00:00:00,0.249109
EU0009658145PV1D1,2008-06-09 00:00:00,0.189697
EU0009658145PV1D1,2008-06-10 00:00:00,0.231324
EU0009658145PV1D1,2008-06-11 00:00:00,0.201158
EU0009658145PV1D1,2008-06-12 00:00:00,0.180654
EU0009658145PV1D1,2008-06-13 00:00:00,0.168144
EU0009658145PV1D1,2008-06-16 00:00:00,0.188992
EU0009658145PV1D1,2008-06-17 00:00:00,0.153341
EU0009658145PV1D1,2008-06-18 00:00:00,0.158362
EU0009658145PV1D1,2008-06-19 00:00:00,0.15087
EU0009658145PV1D1,2008-06-20 00:00:00,0.23092
EU0009658145PV1D1,2008-06-23 00:00:00,0.157746
EU0009658145PV1D1,2008-06-24 00:00:00,0.196251
EU0009658145PV1D1,2008-06-25 00:00:00,0.166771
EU0009658145PV1D1,2008-06-26 00:00:00,0.23188
EU0009658145PV1D1,2008-06-27 00:00:00,0.278871
EU0009658145PV1D1,2008-06-30 00:00:00,0.215833
EU0009658145PV1D1,2008-07-01 00:00:00,0.256355
EU0009658145PV1D1,2008-07-02 00:00:00,0.217672
EU0009658145PV1D1,2008-07-03 00:00:00,0.342487
EU0009658145PV1D1,2008-07-04 00:00:00,0.15178
EU0009658145PV1D1,2008-07-07 00:00:00,0.218959
EU0009658145PV1D1,2008-07-08 00:00:00,0.378426
EU0009658145PV1D1,2008-07-09 00:00:00,0.177682
EU0009658145PV1D1,2008-07-10 00:00:00,0.317286
EU0009658145PV1D1,2008-07-11 00:00:00,0.275794
EU0009658145PV1D1,2008-07-14 00:00:00,0.227903
EU0009658145PV1D1,2008-07-15 00:00:00,0.335873
EU0009658145PV1D1,2008-07-16 00:00:00,0.282215
EU0009658145PV1D1,2008-07-17 00:00:00,0.306833
EU0009658145PV1D1,2008-07-18 00:00:00,0.252719
EU0009658145PV1D1,2008-07-21 00:00:00,0.190347
EU0009658145PV1D1,2008-07-22 00:00:00,0.223473
EU0009658145PV1D1,2008-07-23 00:00:00,0.245373
EU0009658145PV1D1,2008-07-24 00:00:00,0.201022
EU0009658145PV1D1,2008-07-25 00:00:00,0.249837
EU0009658145PV1D1,2008-07-28 00:00:00,0.160868
EU0009658145PV1D1,2008-07-29 00:00:00,0.254159
EU0009658145PV1D1,2008-07-30 00:00:00,0.219402
EU0009658145PV1D1,2008-07-31 00:00:00,0.241839
EU0009658145PV1D1,2008-08-01 00:00:00,0.273494
EU0009658145PV1D1,2008-08-04 00:00:00,0.135596
EU0009658145PV1D1,2008-08-05 00:00:00,0.173825
EU0009658145PV1D1,2008-08-06 00:00:00,0.186698
EU0009658145PV1D1,2008-08-07 00:00:00,0.184607
EU0009658145PV1D1,2008-08-08 00:00:00,0.205353
EU0009658145PV1D1,2008-08-11 00:00:00,0.136363
EU0009658145PV1D1,2008-08-12 00:00:00,0.168824
EU0009658145PV1D1,2008-08-13 00:00:00,0.172494
EU0009658145PV1D1,2008-08-14 00:00:00,0.204194
EU0009658145PV1D1,2008-08-15 00:00:00,0.146122
EU0009658145PV1D1,2008-08-18 00:00:00,0.172488
EU0009658145PV1D1,2008-08-19 00:00:00,0.243487
EU0009658145PV1D1,2008-08-20 00:00:00,0.180126
EU0009658145PV1D1,2008-08-21 00:00:00,0.202938
EU0009658145PV1D1,2008-08-22 00:00:00,0.154263
EU0009658145PV1D1,2008-08-25 00:00:00,0.142346
EU0009658145PV1D1,2008-08-26 00:00:00,0.177269
EU0009658145PV1D1,2008-08-27 00:00:00,0.178766
EU0009658145PV1D1,2008-08-28 00:00:00,0.193867
EU0009658145PV1D1,2008-08-29 00:00:00,0.159259
EU0009658145PV1D1,2008-09-01 00:00:00,0.14798
EU0009658145PV1D1,2008-09-02 00:00:00,0.166531
EU0009658145PV1D1,2008-09-03 00:00:00,0.199806
EU0009658145PV1D1,2008-09-04 00:00:00,0.193153
EU0009658145PV1D1,2008-09-05 00:00:00,0.306719
EU0009658145PV1D1,2008-09-08 00:00:00,0.412482
EU0009658145PV1D1,2008-09-09 00:00:00,0.186788
EU0009658145PV1D1,2008-09-10 00:00:00,0.246602
EU0009658145PV1D1,2008-09-11 00:00:00,0.202965
EU0009658145PV1D1,2008-09-12 00:00:00,0.248937
EU0009658145PV1D1,2008-09-15 00:00:00,0.522862
EU0009658145PV1D1,2008-09-16 00:00:00,0.452765
EU0009658145PV1D1,2008-09-17 00:00:00,0.427628
EU0009658145PV1D1,2008-09-18 00:00:00,0.395391
EU0009658145PV1D1,2008-09-19 00:00:00,0.53183
EU0009658145PV1D1,2008-09-22 00:00:00,0.235731
EU0009658145PV1D1,2008-09-23 00:00:00,0.284626
EU0009658145PV1D1,2008-09-24 00:00:00,0.181744
EU0009658145PV1D1,2008-09-25 00:00:00,0.259216
EU0009658145PV1D1,2008-09-26 00:00:00,0.351297
EU0009658145PV1D1,2008-09-29 00:00:00,0.423773
EU0009658145PV1D1,2008-09-30 00:00:00,0.569964
EU0009658145PV1D1,2008-10-01 00:00:00,0.296682
EU0009658145PV1D1,2008-10-02 00:00:00,0.287447
EU0009658145PV1D1,2008-10-03 00:00:00,0.308934
EU0009658145PV1D1,2008-10-06 00:00:00,0.799555
EU0009658145PV1D1,2008-10-07 00:00:00,0.624177
EU0009658145PV1D1,2008-10-08 00:00:00,1.11484
EU0009658145PV1D1,2008-10-09 00:00:00,0.618942
EU0009658145PV1D1,2008-10-10 00:00:00,1.54196
EU0009658145PV1D1,2008-10-13 00:00:00,0.996133
EU0009658145PV1D1,2008-10-14 00:00:00,0.920175
EU0009658145PV1D1,2008-10-15 00:00:00,0.467344
EU0009658145PV1D1,2008-10-16 00:00:00,1.10435
EU0009658145PV1D1,2008-10-17 00:00:00,0.960699
EU0009658145PV1D1,2008-10-20 00:00:00,0.635222
EU0009658145PV1D1,2008-10-21 00:00:00,0.446915
EU0009658145PV1D1,2008-10-22 00:00:00,0.573704
EU0009658145PV1D1,2008-10-23 00:00:00,0.595406
EU0009658145PV1D1,2008-10-24 00:00:00,1.19769
EU0009658145PV1D1,2008-10-27 00:00:00,1.15185
EU0009658145PV1D1,2008-10-28 00:00:00,0.762593
EU0009658145PV1D1,2008-10-29 00:00:00,1.25404
EU0009658145PV1D1,2008-10-30 00:00:00,0.621814
EU0009658145PV1D1,2008-10-31 00:00:00,0.382379
EU0009658145PV1D1,2008-11-03 00:00:00,0.326609
EU0009658145PV1D1,2008-11-04 00:00:00,0.287544
EU0009658145PV1D1,2008-11-05 00:00:00,0.399227
EU0009658145PV1D1,2008-11-06 00:00:00,0.706269
EU0009658145PV1D1,2008-11-07 00:00:00,0.472593
EU0009658145PV1D1,2008-11-10 00:00:00,0.523174
EU0009658145PV1D1,2008-11-11 00:00:00,0.521135
EU0009658145PV1D1,2008-11-12 00:00:00,0.498933
EU0009658145PV1D1,2008-11-13 00:00:00,0.530888
EU0009658145PV1D1,2008-11-14 00:00:00,0.658865
EU0009658145PV1D1,2008-11-17 00:00:00,0.408681
EU0009658145PV1D1,2008-11-18 00:00:00,0.414085
EU0009658145PV1D1,2008-11-19 00:00:00,0.387914
EU0009658145PV1D1,2008-11-20 00:00:00,0.637116
EU0009658145PV1D1,2008-11-21 00:00:00,0.596833
EU0009658145PV1D1,2008-11-24 00:00:00,0.494596
EU0009658145PV1D1,2008-11-25 00:00:00,0.519288
EU0009658145PV1D1,2008-11-26 00:00:00,0.507845
EU0009658145PV1D1,2008-11-28 00:00:00,0.406182
EU0009658145PV1D1,2008-12-01 00:00:00,0.342572
EU0009658145PV1D1,2008-12-02 00:00:00,0.452462
EU0009658145PV1D1,2008-12-03 00:00:00,0.386281
EU0009658145PV1D1,2008-12-04 00:00:00,0.54855
EU0009658145PV1D1,2008-12-05 00:00:00,0.524007
EU0009658145PV1D1,2008-12-08 00:00:00,1.04908
EU0009658145PV1D1,2008-12-09 00:00:00,0.413472
EU0009658145PV1D1,2008-12-10 00:00:00,0.330072
EU0009658145PV1D1,2008-12-11 00:00:00,0.262314
EU0009658145PV1D1,2008-12-12 00:00:00,0.843154
EU0009658145PV1D1,2008-12-15 00:00:00,0.312702
EU0009658145PV1D1,2008-12-16 00:00:00,0.259375
EU0009658145PV1D1,2008-12-17 00:00:00,0.357786
EU0009658145PV1D1,2008-12-18 00:00:00,0.260206
EU0009658145PV1D1,2008-12-19 00:00:00,0.412075
EU0009658145PV1D1,2008-12-22 00:00:00,0.243183
EU0009658145PV1D1,2008-12-23 00:00:00,0.206347
EU0009658145PV1D1,2008-12-29 00:00:00,0.156504
EU0009658145PV1D1,2008-12-30 00:00:00,0.229657
EU0009658145PV1D1,2009-01-02 00:00:00,0.244424
EU0009658145PV1D1,2009-01-05 00:00:00,0.258481
EU0009658145PV1D1,2009-01-06 00:00:00,0.219285
EU0009658145PV1D1,2009-01-07 00:00:00,0.235359
EU0009658145PV1D1,2009-01-08 00:00:00,0.288799
EU0009658145PV1D1,2009-01-09 00:00:00,0.312085
EU0009658145PV1D1,2009-01-12 00:00:00,0.234748
EU0009658145PV1D1,2009-01-13 00:00:00,0.317065
EU0009658145PV1D1,2009-01-14 00:00:00,0.357515
EU0009658145PV1D1,2009-01-15 00:00:00,0.397656
EU0009658145PV1D1,2009-01-16 00:00:00,0.435297
EU0009658145PV1D1,2009-01-19 00:00:00,0.314773
EU0009658145PV1D1,2009-01-20 00:00:00,0.345234
EU0009658145PV1D1,2009-01-21 00:00:00,0.469079
EU0009658145PV1D1,2009-01-22 00:00:00,0.47581
EU0009658145PV1D1,2009-01-23 00:00:00,0.507747
EU0009658145PV1D1,2009-01-26 00:00:00,0.397521
EU0009658145PV1D1,2009-01-27 00:00:00,0.311675
EU0009658145PV1D1,2009-01-28 00:00:00,0.34835
EU0009658145PV1D1,2009-01-29 00:00:00,0.315035
EU0009658145PV1D1,2009-01-30 00:00:00,0.404595
EU0009658145PV1D1,2009-02-02 00:00:00,0.354553
EU0009658145PV1D1,2009-02-03 00:00:00,0.306064
EU0009658145PV1D1,2009-02-04 00:00:00,0.279294
EU0009658145PV1D1,2009-02-05 00:00:00,0.439302
EU0009658145PV1D1,2009-02-06 00:00:00,0.307092
EU0009658145PV1D1,2009-02-09 00:00:00,0.246788
EU0009658145PV1D1,2009-02-10 00:00:00,0.374586
EU0009658145PV1D1,2009-02-11 00:00:00,0.362362
EU0009658145PV1D1,2009-02-12 00:00:00,0.329954
EU0009658145PV1D1,2009-02-13 00:00:00,0.320796
EU0009658145PV1D1,2009-02-16 00:00:00,0.196556
EU0009658145PV1D1,2009-02-17 00:00:00,0.364684
EU0009658145PV1D1,2009-02-18 00:00:00,0.345897
EU0009658145PV1D1,2009-02-19 00:00:00,0.281593
EU0009658145PV1D1,2009-02-20 00:00:00,0.435706
EU0009658145PV1D1,2009-02-23 00:00:00,0.36946
EU0009658145PV1D1,2009-02-24 00:00:00,0.383077
EU0009658145PV1D1,2009-02-25 00:00:00,0.413461
EU0009658145PV1D1,2009-02-26 00:00:00,0.430717
EU0009658145PV1D1,2009-02-27 00:00:00,0.366036
EU0009658145PV1D1,2009-03-02 00:00:00,0.501079
EU0009658145PV1D1,2009-03-03 00:00:00,0.325924
EU0009658145PV1D1,2009-03-04 00:00:00,0.348967
EU0009658145PV1D1,2009-03-05 00:00:00,0.350035
EU0009658145PV1D1,2009-03-06 00:00:00,0.423725
EU0009658145PV1D1,2009-03-09 00:00:00,0.400784
EU0009658145PV1D1,2009-03-10 00:00:00,0.34691
EU0009658145PV1D1,2009-03-11 00:00:00,0.410253
EU0009658145PV1D1,2009-03-12 00:00:00,0.379393
EU0009658145PV1D1,2009-03-13 00:00:00,0.464671
EU0009658145PV1D1,2009-03-16 00:00:00,0.450852
EU0009658145PV1D1,2009-03-17 00:00:00,0.304943
EU0009658145PV1D1,2009-03-18 00:00:00,0.372715
EU0009658145PV1D1,2009-03-19 00:00:00,0.393033
EU0009658145PV1D1,2009-03-20 00:00:00,0.318133
EU0009658145PV1D1,2009-03-23 00:00:00,0.411149
EU0009658145PV1D1,2009-03-24 00:00:00,0.365369
EU0009658145PV1D1,2009-03-25 00:00:00,0.282695
EU0009658145PV1D1,2009-03-26 00:00:00,0.274091
EU0009658145PV1D1,2009-03-27 00:00:00,0.213051
EU0009658145PV1D1,2009-03-30 00:00:00,0.430838
EU0009658145PV1D1,2009-03-31 00:00:00,0.262105
EU0009658145PV1D1,2009-04-01 00:00:00,0.33644
EU0009658145PV1D1,2009-04-02 00:00:00,0.492576
EU0009658145PV1D1,2009-04-03 00:00:00,0.357396
EU0009658145PV1D1,2009-04-06 00:00:00,0.347507
EU0009658145PV1D1,2009-04-07 00:00:00,0.33028
EU0009658145PV1D1,2009-04-08 00:00:00,0.378642
EU0009658145PV1D1,2009-04-09 00:00:00,0.334654
EU0009658145PV1D1,2009-04-14 00:00:00,0.238706
EU0009658145PV1D1,2009-04-15 00:00:00,0.259101
EU0009658145PV1D1,2009-04-16 00:00:00,0.265887
EU0009658145PV1D1,2009-04-17 00:00:00,0.255159
EU0009658145PV1D1,2009-04-20 00:00:00,0.272615
EU0009658145PV1D1,2009-04-21 00:00:00,0.359258
EU0009658145PV1D1,2009-04-22 00:00:00,0.319354
EU0009658145PV1D1,2009-04-23 00:00:00,0.341851
EU0009658145PV1D1,2009-04-24 00:00:00,0.224904
EU0009658145PV1D1,2009-04-27 00:00:00,0.358269
EU0009658145PV1D1,2009-04-28 00:00:00,0.409552
EU0009658145PV1D1,2009-04-29 00:00:00,0.207112
EU0009658145PV1D1,2009-04-30 00:00:00,0.273384
EU0009658145PV1D1,2009-05-04 00:00:00,0.181481
EU0009658145PV1D1,2009-05-05 00:00:00,0.178532
EU0009658145PV1D1,2009-05-06 00:00:00,0.245985
EU0009658145PV1D1,2009-05-07 00:00:00,0.28351
EU0009658145PV1D1,2009-05-08 00:00:00,0.294744
EU0009658145PV1D1,2009-05-11 00:00:00,0.217918
EU0009658145PV1D1,2009-05-12 00:00:00,0.252331
EU0009658145PV1D1,2009-05-13 00:00:00,0.265091
EU0009658145PV1D1,2009-05-14 00:00:00,0.281709
EU0009658145PV1D1,2009-05-15 00:00:00,0.263157
EU0009658145PV1D1,2009-05-18 00:00:00,0.304153
EU0009658145PV1D1,2009-05-19 00:00:00,0.297589
EU0009658145PV1D1,2009-05-20 00:00:00,0.212109
EU0009658145PV1D1,2009-05-21 00:00:00,0.28396
EU0009658145PV1D1,2009-05-22 00:00:00,0.190533
EU0009658145PV1D1,2009-05-25 00:00:00,0.182351
EU0009658145PV1D1,2009-05-26 00:00:00,0.311576
EU0009658145PV1D1,2009-05-27 00:00:00,0.235042
EU0009658145PV1D1,2009-05-28 00:00:00,0.264883
EU0009658145PV1D1,2009-05-29 00:00:00,0.25641
EU0009658145PV1D1,2009-06-01 00:00:00,0.352648
EU0009658145PV1D1,2009-06-02 00:00:00,0.237201
EU0009658145PV1D1,2009-06-03 00:00:00,0.197083
EU0009658145PV1D1,2009-06-04 00:00:00,0.169278
EU0009658145PV1D1,2009-06-05 00:00:00,0.283031
EU0009658145PV1D1,2009-06-08 00:00:00,0.211239
EU0009658145PV1D1,2009-06-09 00:00:00,0.208761
EU0009658145PV1D1,2009-06-10 00:00:00,0.278806
EU0009658145PV1D1,2009-06-11 00:00:00,0.157467
EU0009658145PV1D1,2009-06-12 00:00:00,0.155795
EU0009658145PV1D1,2009-06-15 00:00:00,0.228146
EU0009658145PV1D1,2009-06-16 00:00:00,0.176088
EU0009658145PV1D1,2009-06-17 00:00:00,0.241224
EU0009658145PV1D1,2009-06-18 00:00:00,0.209211
EU0009658145PV1D1,2009-06-19 00:00:00,0.176421
EU0009658145PV1D1,2009-06-22 00:00:00,0.207615
EU0009658145PV1D1,2009-06-23 00:00:00,0.226356
EU0009658145PV1D1,2009-06-24 00:00:00,0.201809
EU0009658145PV1D1,2009-06-25 00:00:00,0.229736
EU0009658145PV1D1,2009-06-26 00:00:00,0.266998
EU0009658145PV1D1,2009-06-29 00:00:00,0.193426
EU0009658145PV1D1,2009-06-30 00:00:00,0.189782
EU0009658145PV1D1,2009-07-01 00:00:00,0.247177
EU0009658145PV1D1,2009-07-02 00:00:00,0.229558
EU0009658145PV1D1,2009-07-03 00:00:00,0.157909
EU0009658145PV1D1,2009-07-06 00:00:00,0.200553
EU0009658145PV1D1,2009-07-07 00:00:00,0.192818
EU0009658145PV1D1,2009-07-08 00:00:00,0.213531
EU0009658145PV1D1,2009-07-09 00:00:00,0.196995
EU0009658145PV1D1,2009-07-10 00:00:00,0.211637
EU0009658145PV1D1,2009-07-13 00:00:00,0.218815
EU0009658145PV1D1,2009-07-14 00:00:00,0.230976
EU0009658145PV1D1,2009-07-15 00:00:00,0.229392
EU0009658145PV1D1,2009-07-16 00:00:00,0.242103
EU0009658145PV1D1,2009-07-17 00:00:00,0.184954
EU0009658145PV1D1,2009-07-20 00:00:00,0.204211
EU0009658145PV1D1,2009-07-21 00:00:00,0.187695
EU0009658145PV1D1,2009-07-22 00:00:00,0.190375
EU0009658145PV1D1,2009-07-23 00:00:00,0.23172
EU0009658145PV1D1,2009-07-24 00:00:00,0.227484
EU0009658145PV1D1,2009-07-27 00:00:00,0.237318
EU0009658145PV1D1,2009-07-28 00:00:00,0.205649
EU0009658145PV1D1,2009-07-29 00:00:00,0.221626
EU0009658145PV1D1,2009-07-30 00:00:00,0.225886
EU0009658145PV1D1,2009-07-31 00:00:00,0.207635
EU0009658145PV1D1,2009-08-03 00:00:00,0.166156
EU0009658145PV1D1,2009-08-04 00:00:00,0.159202
EU0009658145PV1D1,2009-08-05 00:00:00,0.180487
EU0009658145PV1D1,2009-08-06 00:00:00,0.19642
EU0009658145PV1D1,2009-08-07 00:00:00,0.246829
EU0009658145PV1D1,2009-08-10 00:00:00,0.161195
