r_old;vol_old;;r;volatility;;
0.102008398;0.012598816;;0.092826072;0.5;;
0.106707775;0.012598816;;0.175004827;0.5;;
0.099932544;0.012598816;;0.026708916;0.5;;
0.094404224;0.012598816;;0.081218619;0.5;;
0.093025677;0.012598816;;-0.07649235;0.5;;
0.104044876;0.012598816;;-0.071406767;0.5;;
0.073026692;0.012598816;;-0.022462245;0.5;;
0.106723803;0.012598816;;0.146213082;0.5;;
0.093696879;0.012598816;;0.163680136;0.5;;
0.085205788;0.012598816;;-0.072195881;0.5;;
0.091609621;0.012598816;;-0.05432998;0.5;;
0.137164464;0.012598816;;-0.015358913;0.5;;
0.125068744;0.012598816;;-0.090331982;0.5;;
0.121248073;0.012598816;;-0.027709503;0.5;;
0.109009768;0.012598816;;0.01742039;0.5;;
0.086815916;0.012598816;;-0.097548786;0.5;;
0.095718038;0.012598816;;0.0450834;0.5;;
0.108280002;0.012598816;;0.062547094;0.5;;
0.086363255;0.012598816;;-0.077052768;0.5;;
0.112152357;0.012598816;;0.120645075;0.5;;
0.098802331;0.012598816;;0.033809498;0.5;;
0.085763311;0.012598816;;0.006690609;0.5;;
0.109465663;0.012598816;;-0.059115683;0.5;;
0.092270988;0.012598816;;0.006550804;0.5;;
0.093167689;0.012598816;;0.020319567;0.5;;
0.103628718;0.012598816;;-0.029401553;0.5;;
0.093323495;0.012598816;;0.128626776;0.5;;
0.097348013;0.012598816;;0.121265126;0.5;;
0.107165179;0.012598816;;-0.027861598;0.5;;
0.097287629;0.012598816;;0.039067542;0.5;;
0.096707342;0.012598816;;0.070000345;0.5;;
0.097349948;0.012598816;;0.001228157;0.5;;
0.108612348;0.012598816;;-0.029031656;0.5;;
0.093694954;0.012598816;;0.166075242;0.5;;
0.108143177;0.012598816;;0.142344047;0.5;;
0.095559537;0.012598816;;0.13589254;0.5;;
0.100227758;0.012598816;;0.004745204;0.5;;
0.077745437;0.012598816;;-0.03023887;0.5;;
0.120178486;0.012598816;;-0.08176259;0.5;;
0.112284991;0.012598816;;0.029459362;0.5;;
0.106049889;0.012598816;;0.032869814;0.5;;
0.098956955;0.012598816;;0.047788031;0.5;;
0.096395209;0.012598816;;0.106084681;0.5;;
0.099100399;0.012598816;;0.12433962;0.5;;
0.103445422;0.012598816;;0.079793141;0.5;;
0.119706289;0.012598816;;-0.016381339;0.5;;
0.094353205;0.012598816;;0.200279306;0.5;;
0.081834772;0.012598816;;0.134918264;0.5;;
0.111767789;0.012598816;;-0.031464634;0.5;;
0.073657024;0.012598816;;0.046212628;0.5;;
0.132668934;0.012598816;;0.033567185;0.5;;
0.090287477;0.012598816;;0.085206462;0.5;;
0.112550597;0.012598816;;0.096541436;0.5;;
0.108439031;0.012598816;;-0.009693861;0.5;;
0.086472011;0.012598816;;0.038439133;0.5;;
0.083533076;0.012598816;;0.042749941;0.5;;
0.089573902;0.012598816;;0.104669628;0.5;;
0.098228308;0.012598816;;0.052939613;0.5;;
0.099255786;0.012598816;;-0.07405941;0.5;;
0.086163308;0.012598816;;-0.023136898;0.5;;
0.104881463;0.012598816;;0.093441086;0.5;;
0.11312076;0.012598816;;0.023894618;0.5;;
0.09548359;0.012598816;;-0.138150746;0.5;;
0.097802461;0.012598816;;-0.050114419;0.5;;
0.135940069;0.012598816;;0.208804795;0.5;;
0.118968432;0.012598816;;0.079794909;0.5;;
0.127994584;0.012598816;;0.106259793;0.5;;
0.09760684;0.012598816;;-0.04823326;0.5;;
0.106062309;0.012598816;;0.090576677;0.5;;
0.10663704;0.012598816;;0.145596275;0.5;;
0.103475431;0.012598816;;-0.015290385;0.5;;
0.092586398;0.012598816;;0.094975691;0.5;;
0.097440986;0.012598816;;-0.07737626;0.5;;
0.108723;0.012598816;;0.074414645;0.5;;
0.108445013;0.012598816;;0.089115131;0.5;;
0.113080546;0.012598816;;0.096613817;0.5;;
0.100567882;0.012598816;;0.037843263;0.5;;
0.086683031;0.012598816;;0.026641965;0.5;;
0.119533674;0.012598816;;0.064250532;0.5;;
0.085032774;0.012598816;;-0.122349083;0.5;;
0.102056657;0.012598816;;-0.166277452;0.5;;
0.107486117;0.012598816;;0.126049751;0.5;;
0.106761589;0.012598816;;0.054701825;0.5;;
0.089277893;0.012598816;;-0.072720951;0.5;;
0.126297672;0.012598816;;-0.051058057;0.5;;
0.083550314;0.012598816;;0.056658411;0.5;;
0.122308517;0.012598816;;0.145328661;0.5;;
0.092100889;0.012598816;;-0.127340849;0.5;;
0.1045164;0.012598816;;-0.036563831;0.5;;
0.109814577;0.012598816;;0.164212854;0.5;;
0.112049364;0.012598816;;0.057596962;0.5;;
0.117186767;0.012598816;;0.015613056;0.5;;
0.105443482;0.012598816;;-0.040742625;0.5;;
0.12060665;0.012598816;;0.111908673;0.5;;
0.123332513;0.012598816;;0.13965958;0.5;;
0.093475383;0.012598816;;0.025384301;0.5;;
0.103174707;0.012598816;;0.097894054;0.5;;
0.11040809;0.012598816;;-0.1605892;0.5;;
0.105116521;0.012598816;;0.1056369;0.5;;
0.111794848;0.012598816;;0.05254838;0.5;;
0.102052911;0.012598816;;0.180964049;0.5;;
0.109719572;0.012598816;;0.028734971;0.5;;
0.11030677;0.012598816;;0.022129391;0.5;;
0.084322833;0.012598816;;0.06045645;0.5;;
0.080056569;0.012598816;;-0.083478271;0.5;;
0.0761506;0.012598816;;-0.084393421;0.5;;
0.110276899;0.012598816;;0.057243963;0.5;;
0.101289351;0.012598816;;-0.009337583;0.5;;
0.081172967;0.012598816;;0.116355938;0.5;;
0.115726049;0.012598816;;-0.052619661;0.5;;
0.104959882;0.012598816;;0.13376194;0.5;;
0.090863869;0.012598816;;-0.001665642;0.5;;
0.098399205;0.012598816;;0.045667281;0.5;;
0.069518206;0.012598816;;-0.00016474;0.5;;
0.099340841;0.012598816;;-0.124949394;0.5;;
0.109847354;0.012598816;;-0.176584608;0.5;;
0.112642449;0.012598816;;-0.090388575;0.5;;
0.112373278;0.012598816;;-0.176903789;0.5;;
0.096795234;0.012598816;;0.04410757;0.5;;
0.090672993;0.012598816;;0.130723433;0.5;;
0.108594668;0.012598816;;0.039872888;0.5;;
0.11374464;0.012598816;;0.054312732;0.5;;
0.099002213;0.012598816;;0.003709106;0.5;;
0.088500925;0.012598816;;0.283661824;0.5;;
0.100920863;0.012598816;;-0.073279847;0.5;;
0.092553117;0.012598816;;-0.081425857;0.5;;
0.087246061;0.012598816;;0.057131972;0.5;;
0.110789918;0.012598816;;0.079619254;0.5;;
0.081098449;0.012598816;;0.040712247;0.5;;
0.087424824;0.012598816;;-0.030555446;0.5;;
0.104708958;0.012598816;;0.045543591;0.5;;
0.106733198;0.012598816;;0.042821145;0.5;;
0.091870687;0.012598816;;0.141663623;0.5;;
0.119926504;0.012598816;;-0.004517483;0.5;;
0.11486084;0.012598816;;-0.160838212;0.5;;
0.08667746;0.012598816;;0.065007651;0.5;;
0.101058961;0.012598816;;0.062314766;0.5;;
0.107349456;0.012598816;;0.092932107;0.5;;
0.111423458;0.012598816;;0.046089909;0.5;;
0.10547543;0.012598816;;0.133856345;0.5;;
0.122527387;0.012598816;;0.074514774;0.5;;
0.103327642;0.012598816;;-0.077661605;0.5;;
0.103220349;0.012598816;;-0.008066;0.5;;
0.103338714;0.012598816;;-0.03851138;0.5;;
0.112652425;0.012598816;;-0.08032202;0.5;;
0.087216146;0.012598816;;0.088192608;0.5;;
0.113063673;0.012598816;;0.187874511;0.5;;
0.081914237;0.012598816;;0.106151336;0.5;;
0.110186558;0.012598816;;0.011994514;0.5;;
0.121439963;0.012598816;;0.129352835;0.5;;
0.116364813;0.012598816;;0.007590211;0.5;;
0.095855933;0.012598816;;-0.048687595;0.5;;
0.109268685;0.012598816;;-0.10197967;0.5;;
0.119696102;0.012598816;;0.112084026;0.5;;
0.107291062;0.012598816;;0.030321917;0.5;;
0.087528891;0.012598816;;0.041849634;0.5;;
0.071725034;0.012598816;;0.159561453;0.5;;
0.101264176;0.012598816;;-0.061741989;0.5;;
0.114285423;0.012598816;;0.168214135;0.5;;
0.108216781;0.012598816;;-0.031568987;0.5;;
0.098213083;0.012598816;;0.191829365;0.5;;
0.094456161;0.012598816;;-0.10672172;0.5;;
0.105580377;0.012598816;;0.073951885;0.5;;
0.094828405;0.012598816;;0.026631149;0.5;;
0.110764265;0.012598816;;-0.022914542;0.5;;
0.099051309;0.012598816;;0.061313341;0.5;;
0.090348329;0.012598816;;0.017104307;0.5;;
0.105289995;0.012598816;;-0.133480107;0.5;;
0.117983866;0.012598816;;0.028487591;0.5;;
0.097397906;0.012598816;;0.089488825;0.5;;
0.115925763;0.012598816;;-0.023131439;0.5;;
0.10318307;0.012598816;;0.054530566;0.5;;
0.084202679;0.012598816;;-0.083859798;0.5;;
0.090551107;0.012598816;;0.048599973;0.5;;
0.099219351;0.012598816;;-0.026472362;0.5;;
0.106080563;0.012598816;;-0.033844571;0.5;;
0.100266299;0.012598816;;-0.115169552;0.5;;
0.114444352;0.012598816;;0.153318381;0.5;;
0.105131204;0.012598816;;0.120949504;0.5;;
0.111087682;0.012598816;;-0.063513949;0.5;;
0.094121341;0.012598816;;0.071998022;0.5;;
0.089413244;0.012598816;;-0.131825309;0.5;;
0.089378499;0.012598816;;-0.033776464;0.5;;
0.111308288;0.012598816;;0.112301043;0.5;;
0.106057228;0.012598816;;0.190829288;0.5;;
0.08583953;0.012598816;;-0.125864045;0.5;;
0.112440347;0.012598816;;-0.004235928;0.5;;
0.122162797;0.012598816;;0.131160169;0.5;;
0.101379962;0.012598816;;-0.013747574;0.5;;
0.096571622;0.012598816;;0.011057991;0.5;;
0.098001205;0.012598816;;-0.074078369;0.5;;
0.117183644;0.012598816;;-0.012266021;0.5;;
0.088801787;0.012598816;;-0.202316958;0.5;;
0.109860877;0.012598816;;-0.070697286;0.5;;
0.102159613;0.012598816;;0.192730052;0.5;;
0.108722973;0.012598816;;0.1105034;0.5;;
0.106420341;0.012598816;;0.147507412;0.5;;
0.107811514;0.012598816;;0.013200334;0.5;;
0.092956522;0.012598816;;-0.081494731;0.5;;
0.075784989;0.012598816;;0.083850341;0.5;;
0.107377358;0.012598816;;0.126973959;0.5;;
0.124972339;0.012598816;;-0.034177201;0.5;;
0.107535548;0.012598816;;0.251928542;0.5;;
0.111712146;0.012598816;;0.077274274;0.5;;
0.098521097;0.012598816;;0.043090517;0.5;;
0.105204474;0.012598816;;0.088076034;0.5;;
0.084052096;0.012598816;;0.024167394;0.5;;
0.111277635;0.012598816;;0.05495164;0.5;;
0.119393087;0.012598816;;0.020939587;0.5;;
0.095497563;0.012598816;;0.053816106;0.5;;
0.106788099;0.012598816;;0.025743423;0.5;;
0.087729211;0.012598816;;-0.148279809;0.5;;
0.086098275;0.012598816;;0.049001896;0.5;;
0.132119212;0.012598816;;-0.001604081;0.5;;
0.126811005;0.012598816;;-0.106588974;0.5;;
0.119726558;0.012598816;;0.141755626;0.5;;
0.108935267;0.012598816;;-0.021384487;0.5;;
0.092613444;0.012598816;;0.076683247;0.5;;
0.093005044;0.012598816;;0.105813691;0.5;;
0.098033009;0.012598816;;0.063532752;0.5;;
0.089810335;0.012598816;;-0.039980892;0.5;;
0.114316915;0.012598816;;0.015774967;0.5;;
0.118556428;0.012598816;;-0.036134007;0.5;;
0.079706529;0.012598816;;-0.213625663;0.5;;
0.102644001;0.012598816;;0.058361763;0.5;;
0.102050569;0.012598816;;0.034690056;0.5;;
0.099074835;0.012598816;;-0.034254179;0.5;;
0.100201897;0.012598816;;0.056613361;0.5;;
0.07662956;0.012598816;;0.159693197;0.5;;
0.099288239;0.012598816;;-0.063807696;0.5;;
0.093901836;0.012598816;;0.138780434;0.5;;
0.099434234;0.012598816;;0.059347872;0.5;;
0.10936353;0.012598816;;-0.015157869;0.5;;
0.100709045;0.012598816;;0.077046829;0.5;;
0.122415835;0.012598816;;0.114270914;0.5;;
0.101623184;0.012598816;;0.02589864;0.5;;
0.108312844;0.012598816;;0.136285561;0.5;;
0.094541735;0.012598816;;0.053376161;0.5;;
0.123140993;0.012598816;;-0.007678836;0.5;;
0.105405038;0.012598816;;0.2106084;0.5;;
0.1034281;0.012598816;;-0.082001152;0.5;;
0.109479787;0.012598816;;-0.066616279;0.5;;
0.09566825;0.012598816;;0.07292729;0.5;;
0.103237077;0.012598816;;-0.068799761;0.5;;
0.084457621;0.012598816;;0.156707247;0.5;;
0.088578404;0.012598816;;-0.029101856;0.5;;
0.109469268;0.012598816;;-0.008009576;0.5;;
0.115203338;0.012598816;;0.109790747;0.5;;
0.091061535;0.012598816;;-0.066968773;0.5;;
0.101019132;0.012598816;;0.090396165;0.5;;
0.107355506;0.012598816;;-0.013356612;0.5;;
0.120225114;0.012598816;;0.079581667;0.5;;
0.115098739;0.012598816;;-0.032331082;0.5;;
0.093465315;0.012598816;;0.05109105;0.5;;
0.123512201;0.012598816;;-0.049807847;0.5;;
0.095344735;0.012598816;;0.058727076;0.5;;
0.117271992;0.012598816;;-0.026822074;0.5;;
0.107425597;0.012598816;;0.051780568;0.5;;
0.106014077;0.012598816;;0.133902691;0.5;;
0.124602338;0.012598816;;0.027085285;0.5;;
0.090417462;0.012598816;;0.058478474;0.5;;
0.096078808;0.012598816;;0.023822231;0.5;;
0.084070078;0.012598816;;0.180995407;0.5;;
0.087718123;0.012598816;;0.052312494;0.5;;
0.097854156;0.012598816;;0.009329726;0.5;;
0.093501343;0.012598816;;0.129488762;0.5;;
0.099084881;0.012598816;;0.171015718;0.5;;
0.07482318;0.012598816;;0.119595456;0.5;;
0.108617731;0.012598816;;0.007365066;0.5;;
0.098743689;0.012598816;;0.147957121;0.5;;
0.087339346;0.012598816;;0.252982038;0.5;;
0.10586291;0.012598816;;0.056323859;0.5;;
0.11692203;0.012598816;;0.098075006;0.5;;
0.118745049;0.012598816;;0.079316154;0.5;;
0.121925337;0.012598816;;0.068090894;0.5;;
0.113892528;0.012598816;;0.101881576;0.5;;
0.098483492;0.012598816;;0.201082011;0.5;;
0.11526205;0.012598816;;-0.06523848;0.5;;
0.120863805;0.012598816;;-0.030990859;0.5;;
0.113330719;0.012598816;;0.157010584;0.5;;
0.116608457;0.012598816;;0.079234988;0.5;;
0.111518561;0.012598816;;-0.002223625;0.5;;
0.111567752;0.012598816;;0.00989812;0.5;;
0.08090235;0.012598816;;-0.046098695;0.5;;
0.113546598;0.012598816;;-0.096973657;0.5;;
0.104015889;0.012598816;;-0.011591817;0.5;;
0.106498668;0.012598816;;0.020948112;0.5;;
0.113517915;0.012598816;;0.130279278;0.5;;
0.097670455;0.012598816;;0.266531377;0.5;;
0.12139419;0.012598816;;0.049164321;0.5;;
0.118832548;0.012598816;;0.071356812;0.5;;
0.105143535;0.012598816;;-0.101655269;0.5;;
0.115218797;0.012598816;;0.014506345;0.5;;
0.135925858;0.012598816;;0.153385379;0.5;;
0.100580669;0.012598816;;0.141856677;0.5;;
0.11300775;0.012598816;;0.223978195;0.5;;
0.083348213;0.012598816;;0.179444172;0.5;;
0.073591041;0.012598816;;0.139746298;0.5;;
0.108005232;0.012598816;;-0.027304668;0.5;;
0.117249437;0.012598816;;0.158884527;0.5;;
0.106347727;0.012598816;;0.142368966;0.5;;
0.112609344;0.012598816;;0.01488007;0.5;;
0.113004141;0.012598816;;0.081213787;0.5;;
0.096975607;0.012598816;;0.175713075;0.5;;
0.105223305;0.012598816;;0.016388002;0.5;;
0.112171759;0.012598816;;-0.129262676;0.5;;
0.120881623;0.012598816;;0.068249292;0.5;;
0.100988719;0.012598816;;0.086149034;0.5;;
0.123236837;0.012598816;;-0.006949994;0.5;;
0.094686414;0.012598816;;-0.136709112;0.5;;
0.115936672;0.012598816;;-0.030304774;0.5;;
0.080918786;0.012598816;;0.03051467;0.5;;
0.101419996;0.012598816;;-0.045621112;0.5;;
0.08699888;0.012598816;;-0.096927011;0.5;;
0.107137243;0.012598816;;0.018907465;0.5;;
0.111098986;0.012598816;;0.258992016;0.5;;
0.072230783;0.012598816;;-0.044805397;0.5;;
0.091735099;0.012598816;;0.025470198;0.5;;
0.107872658;0.012598816;;-0.030451054;0.5;;
0.132472554;0.012598816;;-0.073519923;0.5;;
0.089536516;0.012598816;;0.188631079;0.5;;
0.085378051;0.012598816;;0.089707619;0.5;;
0.106389372;0.012598816;;0.128586287;0.5;;
0.088097799;0.012598816;;0.0755705;0.5;;
0.106843545;0.012598816;;-0.025577561;0.5;;
0.077316055;0.012598816;;0.04214331;0.5;;
0.090874773;0.012598816;;-0.034973668;0.5;;
0.093387614;0.012598816;;0.049251362;0.5;;
0.107432082;0.012598816;;0.213759168;0.5;;
0.09364424;0.012598816;;-0.100163192;0.5;;
0.085343778;0.012598816;;0.094268863;0.5;;
0.124054383;0.012598816;;0.072893067;0.5;;
0.100308841;0.012598816;;-0.010960791;0.5;;
0.101011498;0.012598816;;0.12656782;0.5;;
0.092400863;0.012598816;;0.103502676;0.5;;
0.095319023;0.012598816;;-0.029158282;0.5;;
0.117306665;0.012598816;;0.020908119;0.5;;
0.100259839;0.012598816;;0.137884731;0.5;;
0.093250268;0.012598816;;-0.038391247;0.5;;
0.103199215;0.012598816;;-0.145310946;0.5;;
0.099658648;0.012598816;;-0.020229237;0.5;;
0.101538907;0.012598816;;0.00024736;0.5;;
0.09649323;0.012598816;;-0.125695852;0.5;;
0.079978721;0.012598816;;0.118551326;0.5;;
0.129046675;0.012598816;;0.066574783;0.5;;
0.110447752;0.012598816;;-0.019927864;0.5;;
0.107619917;0.012598816;;-0.054015984;0.5;;
0.104479728;0.012598816;;0.119560356;0.5;;
0.114709222;0.012598816;;0.051197044;0.5;;
0.090995716;0.012598816;;0.150947597;0.5;;
0.088737619;0.012598816;;-0.049923393;0.5;;
0.111617792;0.012598816;;-0.110694521;0.5;;
0.106617054;0.012598816;;-0.082235024;0.5;;
0.106847258;0.012598816;;-0.109557753;0.5;;
0.09506967;0.012598816;;0.076417395;0.5;;
0.080801481;0.012598816;;-0.13019108;0.5;;
0.105886607;0.012598816;;0.138388735;0.5;;
0.097959271;0.012598816;;0.13513043;0.5;;
0.105858119;0.012598816;;0.066218064;0.5;;
0.064661756;0.012598816;;0.17620607;0.5;;
0.100127945;0.012598816;;-0.135466254;0.5;;
0.093310311;0.012598816;;-0.160696323;0.5;;
0.124121706;0.012598816;;-0.051701758;0.5;;
0.094058352;0.012598816;;0.195250709;0.5;;
0.111384573;0.012598816;;0.138547906;0.5;;
0.101106733;0.012598816;;-0.146636813;0.5;;
0.099312498;0.012598816;;0.128059752;0.5;;
0.106423241;0.012598816;;0.227113182;0.5;;
0.095784939;0.012598816;;0.029078439;0.5;;
0.106292207;0.012598816;;0.185826839;0.5;;
0.083624294;0.012598816;;0.093896954;0.5;;
0.108212638;0.012598816;;-0.004038393;0.5;;
0.089060814;0.012598816;;0.144294498;0.5;;
0.0951803;0.012598816;;0.201863415;0.5;;
0.11850904;0.012598816;;0.146745069;0.5;;
0.094222972;0.012598816;;-0.134383917;0.5;;
0.090072634;0.012598816;;0.040613174;0.5;;
0.101332827;0.012598816;;0.012402637;0.5;;
0.075538422;0.012598816;;0.019066624;0.5;;
0.090213634;0.012598816;;0.082447413;0.5;;
0.109847737;0.012598816;;-0.041371529;0.5;;
0.107684802;0.012598816;;0.017084256;0.5;;
0.109365384;0.012598816;;-0.133506363;0.5;;
0.104941223;0.012598816;;0.184675657;0.5;;
0.103059667;0.012598816;;-0.078789646;0.5;;
0.080780204;0.012598816;;-0.071320254;0.5;;
0.119337466;0.012598816;;0.048145147;0.5;;
0.101037962;0.012598816;;0.149227078;0.5;;
0.108052695;0.012598816;;0.023687686;0.5;;
0.103861274;0.012598816;;-0.062932207;0.5;;
0.085737948;0.012598816;;0.021196289;0.5;;
0.101151346;0.012598816;;0.171696572;0.5;;
0.125894805;0.012598816;;0.058174432;0.5;;
0.114463604;0.012598816;;0.056291905;0.5;;
0.101166713;0.012598816;;0.056637801;0.5;;
0.115807194;0.012598816;;-0.242007704;0.5;;
0.110788211;0.012598816;;-0.145807694;0.5;;
0.102731124;0.012598816;;-0.023097702;0.5;;
0.083066249;0.012598816;;0.131249452;0.5;;
0.082978628;0.012598816;;0.15726673;0.5;;
0.109876237;0.012598816;;-0.045116865;0.5;;
0.112204768;0.012598816;;-0.005350811;0.5;;
0.075332716;0.012598816;;0.090389527;0.5;;
0.108560643;0.012598816;;-0.034410348;0.5;;
0.094551849;0.012598816;;0.14850461;0.5;;
0.119669865;0.012598816;;-0.00351825;0.5;;
0.113031168;0.012598816;;0.057500488;0.5;;
0.093597403;0.012598816;;0.275915146;0.5;;
0.132342313;0.012598816;;-0.001651864;0.5;;
0.09898578;0.012598816;;0.182937561;0.5;;
0.106936688;0.012598816;;-0.023300963;0.5;;
0.115650799;0.012598816;;-0.103326516;0.5;;
0.077204287;0.012598816;;0.033605642;0.5;;
0.109178535;0.012598816;;0.059815019;0.5;;
0.087517023;0.012598816;;0.042844408;0.5;;
0.12429412;0.012598816;;0.045702772;0.5;;
0.100538159;0.012598816;;0.208973483;0.5;;
0.102290354;0.012598816;;0.173767482;0.5;;
0.101482119;0.012598816;;-0.147184036;0.5;;
0.089145198;0.012598816;;0.204551499;0.5;;
0.067962079;0.012598816;;0.006653775;0.5;;
0.11223011;0.012598816;;0.166120358;0.5;;
0.119078152;0.012598816;;0.165462039;0.5;;
0.091366712;0.012598816;;0.150746042;0.5;;
0.089822403;0.012598816;;0.147677859;0.5;;
0.117757932;0.012598816;;-0.118848799;0.5;;
0.096719516;0.012598816;;0.081568132;0.5;;
0.128668894;0.012598816;;-0.012372079;0.5;;
0.096600016;0.012598816;;0.106871047;0.5;;
0.116291958;0.012598816;;0.086072659;0.5;;
0.0875373;0.012598816;;0.010948429;0.5;;
0.116007944;0.012598816;;0.110522613;0.5;;
0.099172815;0.012598816;;0.131990508;0.5;;
0.110257791;0.012598816;;0.114197466;0.5;;
0.108300438;0.012598816;;-0.027824577;0.5;;
0.093009586;0.012598816;;0.086482424;0.5;;
0.097549568;0.012598816;;-0.009360536;0.5;;
0.11163993;0.012598816;;-0.168783612;0.5;;
0.112747407;0.012598816;;0.005407897;0.5;;
0.098105243;0.012598816;;-0.039341098;0.5;;
0.110270216;0.012598816;;-0.033625926;0.5;;
0.104069289;0.012598816;;-0.068233852;0.5;;
0.089801521;0.012598816;;0.042370718;0.5;;
0.084283663;0.012598816;;-0.070438829;0.5;;
0.117942737;0.012598816;;-0.101925999;0.5;;
0.110811242;0.012598816;;0.120363283;0.5;;
0.104279067;0.012598816;;0.022406511;0.5;;
0.111384207;0.012598816;;-0.03988921;0.5;;
;0.012598816;;0.047492055;0.5;;
;0.012598816;;0.06770651;0.5;;
;0.012598816;;0.022005392;0.5;;
;0.012598816;;0.111190807;0.5;;
;0.012598816;;0.042891371;0.5;;
;0.012598816;;0.138942877;0.5;;
;0.012598816;;0.085392295;0.5;;
;0.012598816;;0.047236453;0.5;;
;0.012598816;;0.125514253;0.5;;
;0.012598816;;0.058090099;0.5;;
;0.012598816;;0.094001114;0.5;;
;0.012598816;;0.156377992;0.5;;
;0.012598816;;-0.019428278;0.5;;
;0.012598816;;-0.026152723;0.5;;
;0.012598816;;0.05107181;0.5;;
;0.012598816;;-0.073068999;0.5;;
;0.012598816;;0.118732708;0.5;;
;0.012598816;;-0.123544085;0.5;;
;0.012598816;;-0.045841184;0.5;;
;0.012598816;;0.152299292;0.5;;
;0.012598816;;0.004855944;0.5;;
;0.012598816;;0.048154454;0.5;;
;0.012598816;;0.114357058;0.5;;
;0.012598816;;-0.016713411;0.5;;
;0.012598816;;0.032250498;0.5;;
;0.012598816;;0.168164967;0.5;;
;0.012598816;;-0.001199239;0.5;;
;0.012598816;;-0.031100618;0.5;;
;0.012598816;;0.108126192;0.5;;
;0.012598816;;0.080066965;0.5;;
;0.012598816;;-0.186578598;0.5;;
;0.012598816;;0.189387399;0.5;;
;0.012598816;;-0.12150869;0.5;;
;0.012598816;;-0.056791324;0.5;;
;0.012598816;;0.064260859;0.5;;
;0.012598816;;-0.109114618;0.5;;
;0.012598816;;-0.042883934;0.5;;
;0.012598816;;0.037063729;0.5;;
;0.012598816;;0.041015189;0.5;;
;0.012598816;;0.128129268;0.5;;
;0.012598816;;0.129463117;0.5;;
;0.012598816;;0.143850254;0.5;;
;0.012598816;;-0.020654286;0.5;;
;0.012598816;;0.021342226;0.5;;
;0.012598816;;0.149731118;0.5;;
;0.012598816;;-0.03645473;0.5;;
;0.012598816;;0.083698869;0.5;;
;0.012598816;;0.195312542;0.5;;
;0.012598816;;0.126463532;0.5;;
;0.012598816;;-0.00193591;0.5;;
;0.012598816;;-0.025819113;0.5;;
;0.012598816;;0.224074169;0.5;;
;0.012598816;;0.177217719;0.5;;
;0.012598816;;0.051673344;0.5;;
;0.012598816;;0.047208825;0.5;;
;0.012598816;;0.048356993;0.5;;
;0.012598816;;0.155960039;0.5;;
;0.012598816;;-0.008386856;0.5;;
;0.012598816;;-0.076974241;0.5;;
;0.012598816;;0.205160124;0.5;;
